SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
783,8.192,16,5,AODV,7.5
784,8.192,16,5,AODV,7.5
785,8.192,16,5,AODV,7.5
786,8.192,16,5,AODV,7.5
787,8.192,16,5,AODV,7.5
788,8.192,16,5,AODV,7.5
789,8.192,16,5,AODV,7.5
790,8.192,16,5,AODV,7.5
791,8.192,16,5,AODV,7.5
792,8.192,16,5,AODV,7.5
793,8.192,16,5,AODV,7.5
794,8.192,16,5,AODV,7.5
795,8.192,16,5,AODV,7.5
796,8.192,16,5,AODV,7.5
797,8.192,16,5,AODV,7.5
798,8.192,16,5,AODV,7.5
799,8.192,16,5,AODV,7.5
800,8.192,16,5,AODV,7.5
801,8.192,16,5,AODV,7.5
802,8.192,16,5,AODV,7.5
803,8.192,16,5,AODV,7.5
804,8.192,16,5,AODV,7.5
805,8.192,16,5,AODV,7.5
806,8.192,16,5,AODV,7.5
807,8.192,16,5,AODV,7.5
808,8.192,16,5,AODV,7.5
809,8.192,16,5,AODV,7.5
810,8.192,16,5,AODV,7.5
811,8.192,16,5,AODV,7.5
812,8.192,16,5,AODV,7.5
813,8.192,16,5,AODV,7.5
814,8.192,16,5,AODV,7.5
815,7.68,15,5,AODV,7.5
816,8.192,16,5,AODV,7.5
817,8.192,16,5,AODV,7.5
818,8.192,16,5,AODV,7.5
819,8.192,16,5,AODV,7.5
820,8.192,16,5,AODV,7.5
821,8.192,16,5,AODV,7.5
822,8.192,16,5,AODV,7.5
823,8.192,16,5,AODV,7.5
824,8.192,16,5,AODV,7.5
825,8.192,16,5,AODV,7.5
826,8.192,16,5,AODV,7.5
827,8.192,16,5,AODV,7.5
828,8.192,16,5,AODV,7.5
829,8.192,16,5,AODV,7.5
830,7.68,15,5,AODV,7.5
831,8.192,16,5,AODV,7.5
832,8.192,16,5,AODV,7.5
833,8.192,16,5,AODV,7.5
834,8.192,16,5,AODV,7.5
835,8.192,16,5,AODV,7.5
836,8.192,16,5,AODV,7.5
837,8.192,16,5,AODV,7.5
838,8.192,16,5,AODV,7.5
839,8.192,16,5,AODV,7.5
840,7.68,15,5,AODV,7.5
841,8.192,16,5,AODV,7.5
842,7.68,15,5,AODV,7.5
843,7.168,14,5,AODV,7.5
844,7.68,15,5,AODV,7.5
845,8.192,16,5,AODV,7.5
846,8.192,16,5,AODV,7.5
847,8.192,16,5,AODV,7.5
848,8.192,16,5,AODV,7.5
849,8.192,16,5,AODV,7.5
850,8.192,16,5,AODV,7.5
851,8.192,16,5,AODV,7.5
852,8.192,16,5,AODV,7.5
853,8.192,16,5,AODV,7.5
854,8.192,16,5,AODV,7.5
855,8.192,16,5,AODV,7.5
856,8.192,16,5,AODV,7.5
857,7.68,15,5,AODV,7.5
858,8.192,16,5,AODV,7.5
859,7.68,15,5,AODV,7.5
860,8.192,16,5,AODV,7.5
861,8.192,16,5,AODV,7.5
862,8.192,16,5,AODV,7.5
863,8.192,16,5,AODV,7.5
864,8.192,16,5,AODV,7.5
865,8.192,16,5,AODV,7.5
866,8.192,16,5,AODV,7.5
867,8.192,16,5,AODV,7.5
868,8.192,16,5,AODV,7.5
869,8.192,16,5,AODV,7.5
870,8.192,16,5,AODV,7.5
871,8.192,16,5,AODV,7.5
872,8.192,16,5,AODV,7.5
873,8.192,16,5,AODV,7.5
874,8.192,16,5,AODV,7.5
875,8.192,16,5,AODV,7.5
876,8.192,16,5,AODV,7.5
877,8.192,16,5,AODV,7.5
878,8.192,16,5,AODV,7.5
879,8.192,16,5,AODV,7.5
880,8.192,16,5,AODV,7.5
881,7.68,15,5,AODV,7.5
882,8.192,16,5,AODV,7.5
883,8.192,16,5,AODV,7.5
884,7.68,15,5,AODV,7.5
885,8.192,16,5,AODV,7.5
886,6.656,13,5,AODV,7.5
887,9.216,18,5,AODV,7.5
888,8.192,16,5,AODV,7.5
889,8.192,16,5,AODV,7.5
890,8.192,16,5,AODV,7.5
891,8.192,16,5,AODV,7.5
892,7.68,15,5,AODV,7.5
893,7.68,15,5,AODV,7.5
894,8.192,16,5,AODV,7.5
895,8.192,16,5,AODV,7.5
896,8.192,16,5,AODV,7.5
897,8.192,16,5,AODV,7.5
898,8.192,16,5,AODV,7.5
899,8.192,16,5,AODV,7.5
900,8.192,16,5,AODV,7.5
901,8.192,16,5,AODV,7.5
902,7.68,15,5,AODV,7.5
903,8.192,16,5,AODV,7.5
904,8.192,16,5,AODV,7.5
905,8.192,16,5,AODV,7.5
906,8.192,16,5,AODV,7.5
907,8.192,16,5,AODV,7.5
908,7.68,15,5,AODV,7.5
909,8.192,16,5,AODV,7.5
910,8.192,16,5,AODV,7.5
911,8.192,16,5,AODV,7.5
912,8.192,16,5,AODV,7.5
913,8.192,16,5,AODV,7.5
914,8.192,16,5,AODV,7.5
915,8.192,16,5,AODV,7.5
916,8.192,16,5,AODV,7.5
917,8.192,16,5,AODV,7.5
918,8.192,16,5,AODV,7.5
919,8.192,16,5,AODV,7.5
920,8.192,16,5,AODV,7.5
921,8.192,16,5,AODV,7.5
922,8.192,16,5,AODV,7.5
923,8.192,16,5,AODV,7.5
924,8.192,16,5,AODV,7.5
925,8.192,16,5,AODV,7.5
926,8.192,16,5,AODV,7.5
927,8.192,16,5,AODV,7.5
928,8.192,16,5,AODV,7.5
929,8.192,16,5,AODV,7.5
930,8.192,16,5,AODV,7.5
931,8.192,16,5,AODV,7.5
932,8.192,16,5,AODV,7.5
933,8.192,16,5,AODV,7.5
934,8.192,16,5,AODV,7.5
935,7.68,15,5,AODV,7.5
936,8.192,16,5,AODV,7.5
937,8.192,16,5,AODV,7.5
938,8.192,16,5,AODV,7.5
939,8.192,16,5,AODV,7.5
940,7.68,15,5,AODV,7.5
941,8.192,16,5,AODV,7.5
942,8.192,16,5,AODV,7.5
943,8.192,16,5,AODV,7.5
944,8.192,16,5,AODV,7.5
945,8.192,16,5,AODV,7.5
946,8.192,16,5,AODV,7.5
947,8.192,16,5,AODV,7.5
948,8.192,16,5,AODV,7.5
949,8.192,16,5,AODV,7.5
950,8.192,16,5,AODV,7.5
951,7.68,15,5,AODV,7.5
952,7.68,15,5,AODV,7.5
953,8.192,16,5,AODV,7.5
954,7.168,14,5,AODV,7.5
955,8.192,16,5,AODV,7.5
956,8.192,16,5,AODV,7.5
957,8.192,16,5,AODV,7.5
958,8.192,16,5,AODV,7.5
959,8.192,16,5,AODV,7.5
960,7.68,15,5,AODV,7.5
961,7.68,15,5,AODV,7.5
962,7.68,15,5,AODV,7.5
963,8.192,16,5,AODV,7.5
964,8.192,16,5,AODV,7.5
965,7.168,14,5,AODV,7.5
966,8.192,16,5,AODV,7.5
967,8.192,16,5,AODV,7.5
968,8.192,16,5,AODV,7.5
969,8.192,16,5,AODV,7.5
970,8.192,16,5,AODV,7.5
971,8.192,16,5,AODV,7.5
972,8.192,16,5,AODV,7.5
973,8.192,16,5,AODV,7.5
974,8.192,16,5,AODV,7.5
975,8.192,16,5,AODV,7.5
976,8.192,16,5,AODV,7.5
977,8.192,16,5,AODV,7.5
978,8.192,16,5,AODV,7.5
979,8.192,16,5,AODV,7.5
980,8.192,16,5,AODV,7.5
981,8.192,16,5,AODV,7.5
982,7.68,15,5,AODV,7.5
983,7.68,15,5,AODV,7.5
984,8.192,16,5,AODV,7.5
985,8.192,16,5,AODV,7.5
986,8.192,16,5,AODV,7.5
987,8.192,16,5,AODV,7.5
988,8.192,16,5,AODV,7.5
989,8.192,16,5,AODV,7.5
990,8.192,16,5,AODV,7.5
991,8.192,16,5,AODV,7.5
992,8.192,16,5,AODV,7.5
993,8.192,16,5,AODV,7.5
994,8.192,16,5,AODV,7.5
995,8.192,16,5,AODV,7.5
996,7.68,15,5,AODV,7.5
997,8.192,16,5,AODV,7.5
998,8.192,16,5,AODV,7.5
999,8.192,16,5,AODV,7.5
