SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
783,20.48,40,15,AODV,7.5
784,22.016,43,15,AODV,7.5
785,22.016,43,15,AODV,7.5
786,22.528,44,15,AODV,7.5
787,22.528,44,15,AODV,7.5
788,22.016,43,15,AODV,7.5
789,23.04,45,15,AODV,7.5
790,22.528,44,15,AODV,7.5
791,22.528,44,15,AODV,7.5
792,22.528,44,15,AODV,7.5
793,22.016,43,15,AODV,7.5
794,22.528,44,15,AODV,7.5
795,25.088,49,15,AODV,7.5
796,23.04,45,15,AODV,7.5
797,26.112,51,15,AODV,7.5
798,24.064,47,15,AODV,7.5
799,24.576,48,15,AODV,7.5
800,23.552,46,15,AODV,7.5
801,25.6,50,15,AODV,7.5
802,25.6,50,15,AODV,7.5
803,24.576,48,15,AODV,7.5
804,24.576,48,15,AODV,7.5
805,24.576,48,15,AODV,7.5
806,24.576,48,15,AODV,7.5
807,24.576,48,15,AODV,7.5
808,24.576,48,15,AODV,7.5
809,24.064,47,15,AODV,7.5
810,25.088,49,15,AODV,7.5
811,24.064,47,15,AODV,7.5
812,25.088,49,15,AODV,7.5
813,23.04,45,15,AODV,7.5
814,24.064,47,15,AODV,7.5
815,24.576,48,15,AODV,7.5
816,24.576,48,15,AODV,7.5
817,25.6,50,15,AODV,7.5
818,26.624,52,15,AODV,7.5
819,26.112,51,15,AODV,7.5
820,27.136,53,15,AODV,7.5
821,25.6,50,15,AODV,7.5
822,27.648,54,15,AODV,7.5
823,26.624,52,15,AODV,7.5
824,26.624,52,15,AODV,7.5
825,24.576,48,15,AODV,7.5
826,24.576,48,15,AODV,7.5
827,24.576,48,15,AODV,7.5
828,24.576,48,15,AODV,7.5
829,25.6,50,15,AODV,7.5
830,27.648,54,15,AODV,7.5
831,26.624,52,15,AODV,7.5
832,26.112,51,15,AODV,7.5
833,25.6,50,15,AODV,7.5
834,24.064,47,15,AODV,7.5
835,25.6,50,15,AODV,7.5
836,24.576,48,15,AODV,7.5
837,23.04,45,15,AODV,7.5
838,22.016,43,15,AODV,7.5
839,23.04,45,15,AODV,7.5
840,22.528,44,15,AODV,7.5
841,22.528,44,15,AODV,7.5
842,22.528,44,15,AODV,7.5
843,22.528,44,15,AODV,7.5
844,22.016,43,15,AODV,7.5
845,22.528,44,15,AODV,7.5
846,22.528,44,15,AODV,7.5
847,23.552,46,15,AODV,7.5
848,24.064,47,15,AODV,7.5
849,25.088,49,15,AODV,7.5
850,25.6,50,15,AODV,7.5
851,26.624,52,15,AODV,7.5
852,28.672,56,15,AODV,7.5
853,26.624,52,15,AODV,7.5
854,29.696,58,15,AODV,7.5
855,27.136,53,15,AODV,7.5
856,26.624,52,15,AODV,7.5
857,26.624,52,15,AODV,7.5
858,26.624,52,15,AODV,7.5
859,24.576,48,15,AODV,7.5
860,27.136,53,15,AODV,7.5
861,25.088,49,15,AODV,7.5
862,28.16,55,15,AODV,7.5
863,26.624,52,15,AODV,7.5
864,26.624,52,15,AODV,7.5
865,26.624,52,15,AODV,7.5
866,26.112,51,15,AODV,7.5
867,26.624,52,15,AODV,7.5
868,26.112,51,15,AODV,7.5
869,26.624,52,15,AODV,7.5
870,26.112,51,15,AODV,7.5
871,26.624,52,15,AODV,7.5
872,26.624,52,15,AODV,7.5
873,26.112,51,15,AODV,7.5
874,25.088,49,15,AODV,7.5
875,27.136,53,15,AODV,7.5
876,28.672,56,15,AODV,7.5
877,30.208,59,15,AODV,7.5
878,30.72,60,15,AODV,7.5
879,30.72,60,15,AODV,7.5
880,30.72,60,15,AODV,7.5
881,30.208,59,15,AODV,7.5
882,28.16,55,15,AODV,7.5
883,28.672,56,15,AODV,7.5
884,26.112,51,15,AODV,7.5
885,27.136,53,15,AODV,7.5
886,26.624,52,15,AODV,7.5
887,26.624,52,15,AODV,7.5
888,26.624,52,15,AODV,7.5
889,26.624,52,15,AODV,7.5
890,26.112,51,15,AODV,7.5
891,26.624,52,15,AODV,7.5
892,26.624,52,15,AODV,7.5
893,26.624,52,15,AODV,7.5
894,25.6,50,15,AODV,7.5
895,26.624,52,15,AODV,7.5
896,26.624,52,15,AODV,7.5
897,24.576,48,15,AODV,7.5
898,24.576,48,15,AODV,7.5
899,25.088,49,15,AODV,7.5
900,24.064,47,15,AODV,7.5
901,24.576,48,15,AODV,7.5
902,25.088,49,15,AODV,7.5
903,23.552,46,15,AODV,7.5
904,26.112,51,15,AODV,7.5
905,25.088,49,15,AODV,7.5
906,26.624,52,15,AODV,7.5
907,24.064,47,15,AODV,7.5
908,26.624,52,15,AODV,7.5
909,25.6,50,15,AODV,7.5
910,27.136,53,15,AODV,7.5
911,25.6,50,15,AODV,7.5
912,24.064,47,15,AODV,7.5
913,24.576,48,15,AODV,7.5
914,24.064,47,15,AODV,7.5
915,24.576,48,15,AODV,7.5
916,24.064,47,15,AODV,7.5
917,24.576,48,15,AODV,7.5
918,24.576,48,15,AODV,7.5
919,25.088,49,15,AODV,7.5
920,24.064,47,15,AODV,7.5
921,24.064,47,15,AODV,7.5
922,24.064,47,15,AODV,7.5
923,25.6,50,15,AODV,7.5
924,24.064,47,15,AODV,7.5
925,24.064,47,15,AODV,7.5
926,24.064,47,15,AODV,7.5
927,23.04,45,15,AODV,7.5
928,23.04,45,15,AODV,7.5
929,22.016,43,15,AODV,7.5
930,22.016,43,15,AODV,7.5
931,20.992,41,15,AODV,7.5
932,20.48,40,15,AODV,7.5
933,22.016,43,15,AODV,7.5
934,24.576,48,15,AODV,7.5
935,24.576,48,15,AODV,7.5
936,26.112,51,15,AODV,7.5
937,25.6,50,15,AODV,7.5
938,27.136,53,15,AODV,7.5
939,26.624,52,15,AODV,7.5
940,26.112,51,15,AODV,7.5
941,26.624,52,15,AODV,7.5
942,26.624,52,15,AODV,7.5
943,25.6,50,15,AODV,7.5
944,26.624,52,15,AODV,7.5
945,26.624,52,15,AODV,7.5
946,26.624,52,15,AODV,7.5
947,26.624,52,15,AODV,7.5
948,27.136,53,15,AODV,7.5
949,26.624,52,15,AODV,7.5
950,26.624,52,15,AODV,7.5
951,26.112,51,15,AODV,7.5
952,26.112,51,15,AODV,7.5
953,26.112,51,15,AODV,7.5
954,26.624,52,15,AODV,7.5
955,26.624,52,15,AODV,7.5
956,26.624,52,15,AODV,7.5
957,28.672,56,15,AODV,7.5
958,28.672,56,15,AODV,7.5
959,30.208,59,15,AODV,7.5
960,30.72,60,15,AODV,7.5
961,29.184,57,15,AODV,7.5
962,29.184,57,15,AODV,7.5
963,31.232,61,15,AODV,7.5
964,30.72,60,15,AODV,7.5
965,30.72,60,15,AODV,7.5
966,30.208,59,15,AODV,7.5
967,31.232,61,15,AODV,7.5
968,30.208,59,15,AODV,7.5
969,30.208,59,15,AODV,7.5
970,30.72,60,15,AODV,7.5
971,28.672,56,15,AODV,7.5
972,28.16,55,15,AODV,7.5
973,28.672,56,15,AODV,7.5
974,28.16,55,15,AODV,7.5
975,28.672,56,15,AODV,7.5
976,28.672,56,15,AODV,7.5
977,28.672,56,15,AODV,7.5
978,28.672,56,15,AODV,7.5
979,28.672,56,15,AODV,7.5
980,28.672,56,15,AODV,7.5
981,28.672,56,15,AODV,7.5
982,28.672,56,15,AODV,7.5
983,28.672,56,15,AODV,7.5
984,29.184,57,15,AODV,7.5
985,30.72,60,15,AODV,7.5
986,30.208,59,15,AODV,7.5
987,30.72,60,15,AODV,7.5
988,30.72,60,15,AODV,7.5
989,30.208,59,15,AODV,7.5
990,30.208,59,15,AODV,7.5
991,29.696,58,15,AODV,7.5
992,31.744,62,15,AODV,7.5
993,30.72,60,15,AODV,7.5
994,30.208,59,15,AODV,7.5
995,30.72,60,15,AODV,7.5
996,30.208,59,15,AODV,7.5
997,30.72,60,15,AODV,7.5
998,28.672,56,15,AODV,7.5
999,29.696,58,15,AODV,7.5
